SIM,N,SIGMA2,XDIST,METHOD,alpha_hat,beta_hat
174,100,0.5,chi-square,RC,0.102759077974879,0.33472106384257
174,100,0.5,chi-square,True,0.133438896318417,0.543920710894847
174,100,0.5,normal,Naive,-0.0384809498542482,0.511556960749322
174,100,0.5,normal,RC,-0.0677595020360278,0.896196769743659
174,100,0.5,normal,True,-0.0350524620477943,1.22072454502699
174,100,1,chi-square,Naive,-0.202915731303184,0.114287035823488
174,100,1,chi-square,RC,-0.247499791263758,0.235908039212583
174,100,1,chi-square,True,-0.281593934737835,0.666729844322106
174,100,1,normal,Naive,0.155735444355791,0.683556711388665
174,100,1,normal,RC,0.191995944689121,1.1211332089614
174,100,1,normal,True,0.0545658875249709,1.20120124296797
174,300,0.5,chi-square,Naive,0.196507356361408,0.50503909999206
174,300,0.5,chi-square,RC,0.178675505185917,0.64079724674027
174,300,0.5,chi-square,True,0.251146208162233,1.12831522430895
174,300,0.5,normal,Naive,0.147966227469502,0.89399419020046
174,300,0.5,normal,RC,0.0771286304308026,1.45024401943133
174,300,0.5,normal,True,0.16823624646494,1.05800066724072
174,300,1,chi-square,Naive,0.164295187854825,0.571003938543636
174,300,1,chi-square,RC,0.0640694075152261,0.827747005161727
174,300,1,chi-square,True,0.242873483726132,1.12488236177921
174,300,1,normal,Naive,0.0815228707697459,0.474930678091088
174,300,1,normal,RC,0.0216683539049304,1.04118598294995
174,300,1,normal,True,0.0151210492000519,0.997717196492024
175,100,0.5,chi-square,Naive,0.390199265697135,0.810598487106676
175,100,0.5,chi-square,RC,0.308715815203076,1.02730830815533
175,100,0.5,chi-square,True,0.595943271102313,1.69612750539339
175,100,0.5,normal,Naive,0.184430413543615,0.679107142500121
175,100,0.5,normal,RC,0.20599320838934,0.974878737295404
175,100,0.5,normal,True,0.14545211054849,0.973560474941511
175,100,1,chi-square,Naive,-0.186498670912445,0.646754787125105
175,100,1,chi-square,RC,-0.290085392137039,1.08615590699076
175,100,1,chi-square,True,0.139499205721717,1.81709250391422
175,100,1,normal,Naive,0.0243600394601251,0.417213658360994
175,100,1,normal,RC,-0.0556864568579237,0.728690578338978
175,100,1,normal,True,0.0868219088058249,0.827480375771013
175,300,0.5,chi-square,Naive,0.0923470598121495,0.650985497253465
175,300,0.5,chi-square,RC,0.0511114746087553,0.811812192515418
175,300,0.5,chi-square,True,0.101744255067824,1.07938427573871
175,300,0.5,normal,Naive,-0.109416486751059,0.492595706633415
175,300,0.5,normal,RC,-0.113521257056814,0.714204161689627
175,300,0.5,normal,True,-0.105978609010144,0.914801285508422
175,300,1,chi-square,Naive,-0.225461209535521,0.529239145779212
175,300,1,chi-square,RC,-0.309504970375957,0.818714097593432
175,300,1,chi-square,True,-0.16143568613315,1.05403979549667
175,300,1,normal,Naive,0.0167474883140125,0.545607143147978
175,300,1,normal,RC,0.0405627247037477,0.951459376589534
175,300,1,normal,True,-0.00918272589161842,1.0131051625055
176,100,0.5,chi-square,Naive,0.121651586208757,0.722970759297189
176,100,0.5,chi-square,RC,0.108694502971226,0.902684924838172
176,100,0.5,chi-square,True,0.123739576439122,1.43772202185269
176,100,0.5,normal,Naive,0.0532141615320959,0.679981663803209
176,100,0.5,normal,RC,0.00355609812934349,0.949724709646861
176,100,0.5,normal,True,0.143520509859192,0.861843981885932
176,100,1,chi-square,Naive,-0.234987332804396,0.672139742541348
176,100,1,chi-square,RC,-0.294823536279019,1.0314722433849
176,100,1,chi-square,True,-0.170422108984194,0.998181296766883
176,100,1,normal,Naive,-0.169798663140638,0.27628908687915
176,100,1,normal,RC,-0.170450476811254,0.455899356796627
176,100,1,normal,True,-0.196376416538388,0.736129299796136
176,300,0.5,chi-square,Naive,0.194186295435217,0.576974331713507
176,300,0.5,chi-square,RC,0.138813037266836,0.752810918078123
176,300,0.5,chi-square,True,0.248286718925878,1.11094445613803
176,300,0.5,normal,Naive,-0.0711887795243418,0.707378995061331
176,300,0.5,normal,RC,-0.0879575914559468,1.07648009740117
176,300,0.5,normal,True,-0.0258509307244906,1.05272918732731
176,300,1,chi-square,Naive,0.173909870896579,0.445710404990281
176,300,1,chi-square,RC,0.0847366346968646,0.622639704062712
176,300,1,chi-square,True,0.0963574451156783,0.884418693402531
176,300,1,normal,Naive,-0.0788554672388474,0.436241065228774
176,300,1,normal,RC,-0.123014107456403,0.986362432681082
176,300,1,normal,True,-0.00527113190020044,1.19384323471511
177,100,0.5,chi-square,Naive,0.172149994932244,0.46124247306826
177,100,0.5,chi-square,RC,0.148926818274622,0.626752193178358
177,100,0.5,chi-square,True,0.0612512198042725,0.821246459539707
177,100,0.5,normal,Naive,0.0733379446446426,0.530966073136473
177,100,0.5,normal,RC,0.152295123392224,0.886399916124405
177,100,0.5,normal,True,0.109559073450326,0.748997124058241
177,100,1,chi-square,Naive,-0.484866041570371,0.559228074062381
177,100,1,chi-square,RC,-0.674779537493186,0.872542888872318
177,100,1,chi-square,True,-0.495223022124876,1.01424967841168
177,100,1,normal,Naive,0.0307913075438579,0.311909301637642
177,100,1,normal,RC,0.0176802336699903,0.687696990163516
177,100,1,normal,True,0.0486526513780145,0.876620071897242
177,300,0.5,chi-square,Naive,-0.208429098656791,0.532192183044806
177,300,0.5,chi-square,RC,-0.259064268802837,0.731701021810545
177,300,0.5,chi-square,True,-0.212937916649247,0.936453353799354
177,300,0.5,normal,Naive,0.0140112380879947,0.591397505333433
177,300,0.5,normal,RC,0.0388204543403126,0.921666313096361
177,300,0.5,normal,True,0.0217405851797827,1.08918296982646
177,300,1,chi-square,Naive,-0.0467946955487709,0.456879191179778
177,300,1,chi-square,RC,-0.141797199226642,0.761894735314877
177,300,1,chi-square,True,-0.0351396414770811,1.05932842092259
177,300,1,normal,Naive,-0.104336273361061,0.500808624721496
177,300,1,normal,RC,-0.0816359957060642,0.95960974429878
177,300,1,normal,True,-0.116610479412973,0.917774878294876
178,100,0.5,chi-square,Naive,0.0729415296352275,0.342939700077734
178,100,0.5,chi-square,RC,0.0463506667423773,0.424999395238275
178,100,0.5,chi-square,True,-0.0267683730603626,0.668062982130069
178,100,0.5,normal,Naive,0.637215191149548,0.466066339175822
178,100,0.5,normal,RC,0.599906150950543,0.731454623183519
178,100,0.5,normal,True,0.59949598115655,0.663210776293265
178,100,1,chi-square,Naive,0.202930126073192,0.522655609612682
178,100,1,chi-square,RC,0.0878882631249727,0.992029059541795
178,100,1,chi-square,True,0.282597345291558,1.16385579598759
178,100,1,normal,Naive,-0.0611203842188008,0.673818201391694
178,100,1,normal,RC,0.0140115266512193,1.16609608002481
178,100,1,normal,True,0.0286499880558162,1.37761626615585
178,300,0.5,chi-square,Naive,0.196060850790458,0.702204707487608
178,300,0.5,chi-square,RC,0.120116572792558,0.899236411945926
178,300,0.5,chi-square,True,0.191454583078565,1.05790784940038
178,300,0.5,normal,Naive,-0.0341098341669685,0.7194059000613
178,300,0.5,normal,RC,0.000254825420694587,1.22544447307967
178,300,0.5,normal,True,-0.114857213630122,1.17701613928552
178,300,1,chi-square,Naive,-0.00184097853036905,0.450225706859377
178,300,1,chi-square,RC,-0.067034523041135,0.63357337064709
178,300,1,chi-square,True,-0.0190488431248527,1.06992564531084
178,300,1,normal,Naive,-0.0206486493896471,0.662317774772623
178,300,1,normal,RC,-0.0609230334769371,1.35243715597786
178,300,1,normal,True,-0.0132635057028704,1.04603257577282
179,100,0.5,chi-square,Naive,-0.390505566524954,0.547410004820432
179,100,0.5,chi-square,RC,-0.43375769578857,0.694320745250256
179,100,0.5,chi-square,True,-0.399497947951337,0.943231375064819
179,100,0.5,normal,Naive,0.100055655642647,0.285301371880928
179,100,0.5,normal,RC,0.11036386596515,0.445566987096003
179,100,0.5,normal,True,0.125813197258899,0.594066916119911
179,100,1,chi-square,Naive,-0.333333824770905,0.411652018246808
179,100,1,chi-square,RC,-0.482740430603576,0.761072186930994
179,100,1,chi-square,True,-0.457764523902756,1.11165278086162
179,100,1,normal,Naive,-0.283961733466853,0.372793254054017
179,100,1,normal,RC,-0.269293086950632,0.714401020685462
179,100,1,normal,True,-0.226497649991988,1.07322817519954
179,300,0.5,chi-square,Naive,0.18488760359011,0.60636286476958
179,300,0.5,chi-square,RC,0.129821842300046,0.72180603708742
179,300,0.5,chi-square,True,0.211979247292923,1.03818576865836
179,300,0.5,normal,Naive,-0.0187504261092249,0.451102650736302
179,300,0.5,normal,RC,-0.0272805465905699,0.642963018410812
179,300,0.5,normal,True,-0.000886128380206915,0.609984392335831
179,300,1,chi-square,Naive,0.022978581801764,0.483046495587932
179,300,1,chi-square,RC,-0.0635525034296292,0.667364803949525
179,300,1,chi-square,True,0.00937785657846958,0.974834727848792
179,300,1,normal,Naive,0.216474242860036,0.219406110926038
179,300,1,normal,RC,0.237000089729441,0.404922730004854
179,300,1,normal,True,0.293226154154151,0.661620191916963
180,100,0.5,chi-square,Naive,-0.222196853602628,1.27820400738125
180,100,0.5,chi-square,RC,-0.362512540938444,1.6596904224004
180,100,0.5,chi-square,True,-0.0426086996795103,1.30096703718294
180,100,0.5,normal,Naive,-0.209219118075786,0.832720949438202
180,100,0.5,normal,RC,-0.149004103136112,1.22729283071907
180,100,0.5,normal,True,-0.266783488131196,0.901828891400592
180,100,1,chi-square,Naive,-0.0705770210029553,0.541668512104422
180,100,1,chi-square,RC,-0.180101949264434,0.715019508729099
180,100,1,chi-square,True,-0.0717002975959921,1.18376742514149
180,100,1,normal,Naive,0.170315429620855,0.156333745621509
180,100,1,normal,RC,0.181427515942682,0.368669000677796
180,100,1,normal,True,0.1684696999693,0.368771126250059
180,300,0.5,chi-square,Naive,0.0514245288713144,0.629209681347279
180,300,0.5,chi-square,RC,0.00166903142590091,0.780398498346785
180,300,0.5,chi-square,True,0.0620404485434107,0.895568406977652
180,300,0.5,normal,Naive,0.173904889299631,0.398739099235659
180,300,0.5,normal,RC,0.20152434043563,0.62316009079824
180,300,0.5,normal,True,0.202061717751542,0.77061579518177
180,300,1,chi-square,Naive,-0.175081381887816,0.638785810093511
180,300,1,chi-square,RC,-0.300896991045641,1.16649428483189
180,300,1,chi-square,True,-0.127867021912726,1.20563670584092
180,300,1,normal,Naive,0.137722843662792,0.434880986325304
180,300,1,normal,RC,0.141992608741562,0.856897679834087
180,300,1,normal,True,0.140890187262838,0.959563345129117
181,100,0.5,chi-square,Naive,-0.104478178273378,0.600631689182877
181,100,0.5,chi-square,RC,-0.150923276213,0.775757584066958
181,100,0.5,chi-square,True,-0.0876948321217953,1.11480403319484
181,100,0.5,normal,Naive,0.121620885872232,0.448193058205968
181,100,0.5,normal,RC,0.11957563615302,0.716332245225269
181,100,0.5,normal,True,0.173969826647562,0.713557901754359
181,100,1,chi-square,Naive,0.0546644918243126,0.67798322205356
181,100,1,chi-square,RC,-0.0393413541644598,1.04654002082057
181,100,1,chi-square,True,0.0594819279163386,1.61804326628596
181,100,1,normal,Naive,-0.477050022002016,0.435059463641414
181,100,1,normal,RC,-0.463162007679338,0.859605595340451
181,100,1,normal,True,-0.558650435415198,1.04347452187338
181,300,0.5,chi-square,Naive,0.061659352528188,0.594326459452096
181,300,0.5,chi-square,RC,0.0315119058998173,0.74986362235697
181,300,0.5,chi-square,True,0.015696397376136,0.950119225389014
181,300,0.5,normal,Naive,0.102217153494697,0.741638383640543
181,300,0.5,normal,RC,0.108560874902848,1.09377275537165
181,300,0.5,normal,True,0.102960101209805,1.08254969287525
181,300,1,chi-square,Naive,-0.00753200674376428,0.505472912796437
181,300,1,chi-square,RC,-0.0824625840968562,0.734152623190924
181,300,1,chi-square,True,0.0562131598975082,1.12151931575287
181,300,1,normal,Naive,0.0466611409418925,0.598643113130132
181,300,1,normal,RC,0.0108710265743023,1.24266270227442
181,300,1,normal,True,0.0829098528604254,1.18158436176872
182,100,0.5,chi-square,Naive,0.210737603369225,0.661310748393828
182,100,0.5,chi-square,RC,0.150668499574125,0.832449533039412
182,100,0.5,chi-square,True,0.16528411169301,1.22263529990089
182,100,0.5,normal,Naive,-0.140376024973596,1.0119959637432
182,100,0.5,normal,RC,-0.21031678665946,1.84834742984849
182,100,0.5,normal,True,-0.0680681882866197,1.60629407587655
182,100,1,chi-square,Naive,0.123205726939405,0.255507834503709
182,100,1,chi-square,RC,0.0738762547697042,0.34568434110256
182,100,1,chi-square,True,0.06543896331752,0.796745404754796
182,100,1,normal,Naive,-0.256149889407343,0.521210122579903
182,100,1,normal,RC,-0.309578270419912,1.20968970196744
182,100,1,normal,True,-0.238639327622602,0.804323641134845
182,300,0.5,chi-square,Naive,0.0159147906191324,0.576622666439954
182,300,0.5,chi-square,RC,-0.0479052491670044,0.758161195694318
182,300,0.5,chi-square,True,0.0480940758320028,1.16155698888281
182,300,0.5,normal,Naive,-0.0239469601875129,0.504250594568913
182,300,0.5,normal,RC,-0.0229497645497644,0.717975426311544
182,300,0.5,normal,True,-0.0326880649008738,0.800762652926678
182,300,1,chi-square,Naive,0.0733771959795062,0.392611509188969
182,300,1,chi-square,RC,0.016424986538181,0.645148679511303
182,300,1,chi-square,True,0.10070336901254,0.962200903885476
182,300,1,normal,Naive,0.145777320073999,0.320111222685247
182,300,1,normal,RC,0.162774845362086,0.610973097312004
182,300,1,normal,True,0.137159347202406,1.00083410602414
183,100,0.5,chi-square,Naive,0.0449043805997692,0.739440633932201
183,100,0.5,chi-square,RC,-0.00506859296757726,0.942589942360856
183,100,0.5,chi-square,True,-0.0131315187661039,1.34542052655949
183,100,0.5,normal,Naive,-0.618961120428174,1.2684057084865
183,100,0.5,normal,RC,-0.626090468620125,1.95601788326667
183,100,0.5,normal,True,-0.475992216195133,0.862979798367496
183,100,1,chi-square,Naive,0.43709464465361,0.464486090400238
183,100,1,chi-square,RC,0.360248058766719,0.723869235691255
183,100,1,chi-square,True,0.424403264882143,0.888422181421492
183,100,1,normal,Naive,-0.0275705517162531,0.535270620871185
183,100,1,normal,RC,-0.00205590291809929,1.20630059172502
183,100,1,normal,True,0.00408824663666813,0.952441440886998
183,300,0.5,chi-square,Naive,-0.0798350385410259,0.576765037755189
183,300,0.5,chi-square,RC,-0.117009685176888,0.71902003615015
183,300,0.5,chi-square,True,-0.0800817553720892,0.957281755508367
183,300,0.5,normal,Naive,0.0466518328678405,0.631743219874053
183,300,0.5,normal,RC,0.0384618027763945,1.01386544822551
183,300,0.5,normal,True,-0.032853903565909,1.2428016731832
183,300,1,chi-square,Naive,-0.0789987088923737,0.391075613101188
183,300,1,chi-square,RC,-0.115103630744367,0.6539748430482
183,300,1,chi-square,True,-0.038772839290703,1.07029204381502
183,300,1,normal,Naive,0.2533533430721,0.677894248079002
183,300,1,normal,RC,0.250089431696748,1.32930857366536
183,300,1,normal,True,0.131688410237526,1.25614959652626
184,100,0.5,chi-square,Naive,-0.609619247437733,0.687828334175805
184,100,0.5,chi-square,RC,-0.680888466939869,0.970988972197255
184,100,0.5,chi-square,True,-0.655327651686225,1.46411800443868
184,100,0.5,normal,Naive,0.10100771657222,0.673895696384685
184,100,0.5,normal,RC,0.157540577497802,1.08806560198455
184,100,0.5,normal,True,0.0986917847042225,0.747239178782228
184,100,1,chi-square,Naive,0.173149282565985,0.45219790218441
184,100,1,chi-square,RC,0.082746402239667,0.69153838438287
184,100,1,chi-square,True,0.178639059336369,0.692838484423051
184,100,1,normal,Naive,0.00459706652017689,0.362735110552355
184,100,1,normal,RC,0.0471837738580757,0.710460965479777
184,100,1,normal,True,0.251453246464966,1.53217761571545
184,300,0.5,chi-square,Naive,-0.0280967139506739,0.732496588284353
184,300,0.5,chi-square,RC,-0.094554180617061,0.940197227115666
184,300,0.5,chi-square,True,0.0311651168359121,1.33229762066258
184,300,0.5,normal,Naive,-0.0990378719741447,0.640740206923683
184,300,0.5,normal,RC,-0.135808716498841,1.00375278900929
184,300,0.5,normal,True,-0.09372955069715,0.840396534820676
184,300,1,chi-square,Naive,0.0578676042684286,0.43830827568236
184,300,1,chi-square,RC,-0.054313611646307,0.681684868774957
184,300,1,chi-square,True,0.102769763409295,0.873914703519828
184,300,1,normal,Naive,0.113412631424297,0.40705923361759
184,300,1,normal,RC,0.113070500842753,0.842091610411793
184,300,1,normal,True,0.157978286053499,1.07524093503903
185,100,0.5,chi-square,Naive,0.294936461711555,0.738183856781243
185,100,0.5,chi-square,RC,0.216181182393779,0.973372219494203
185,100,0.5,chi-square,True,0.385919710401274,1.32062889437453
185,100,0.5,normal,Naive,-0.11261131956296,0.600282347071352
185,100,0.5,normal,RC,-0.148143971278846,0.9200113332351
185,100,0.5,normal,True,-0.0400422903995025,1.09103103136636
185,100,1,chi-square,Naive,-0.01376476049394,0.469839174766679
185,100,1,chi-square,RC,-0.122480961416303,0.652371132272209
185,100,1,chi-square,True,-0.0879601517080802,0.850315472458227
185,100,1,normal,Naive,0.0641622925757442,0.47918390677661
185,100,1,normal,RC,0.093380625454171,1.01471210392087
185,100,1,normal,True,0.0166888777783207,0.982251111416772
185,300,0.5,chi-square,Naive,-0.064594810483034,0.548437403635919
185,300,0.5,chi-square,RC,-0.0997475077090677,0.675284370117946
185,300,0.5,chi-square,True,0.0220063728635588,1.14622452242518
185,300,0.5,normal,Naive,-0.120718397118689,0.467519042918498
185,300,0.5,normal,RC,-0.0993576696648846,0.652828710719769
185,300,0.5,normal,True,-0.102471543147657,0.91835660751002
185,300,1,chi-square,Naive,-0.00313817322561567,0.527586929200301
185,300,1,chi-square,RC,-0.0753867719420123,0.701096874976372
185,300,1,chi-square,True,0.0221050893413531,1.08860983626609
185,300,1,normal,Naive,-0.0828471496668444,0.530773159150743
185,300,1,normal,RC,-0.126710704418063,1.04610360279006
