SIM,LAMBDA,alpha,beta
900,1.4,-0.0596180024016959,0.411271829558852
900,1.5,-0.018109119939225,0.376712485818924
900,1.6,0.0114635951317068,0.340016343939011
900,1.7,-0.034238340746124,0.343521559939193
900,1.8,0.00491628620848192,0.40063832471622
900,1.9,-0.0351859908455104,0.330041109616869
900,2,-0.00838934577923265,0.286010041563404
901,0,-0.0352475941193883,0.602708588599198
901,0.1,-0.042594388230861,0.56858230764131
901,0.2,-0.0225266903903544,0.520263448679382
901,0.3,-0.035150108283817,0.551641631579773
901,0.4,-0.0249497269862411,0.571997201199034
901,0.5,-0.0178004201381122,0.507870801270155
901,0.6,0.0087674786518724,0.524189518212498
901,0.7,-0.00827756674977681,0.362886611642004
901,0.8,-0.0202652189090787,0.389960116297404
901,0.9,-0.0245378262931185,0.501895651226805
901,1,-0.0160824094254447,0.44820834743893
901,1.1,-0.0630268430254722,0.366063349538831
901,1.2,-0.0443984926122607,0.374970535299208
901,1.3,-0.0167822087214109,0.422571229071414
901,1.4,-0.0383815231946902,0.552892222941775
901,1.5,-0.0249523692760958,0.371751119280558
901,1.6,-0.0365781942948533,0.451254570566828
901,1.7,-0.033405337827524,0.33877447101078
901,1.8,-0.0365798576988037,0.330830290088447
901,1.9,-0.0133015464319443,0.360399362357402
901,2,-0.0172777876236224,0.272338327940953
902,0,-0.0352475941193883,0.602708588599198
902,0.1,-0.0351433760576462,0.601500907745344
902,0.2,-0.0340301767240305,0.603047350281021
902,0.3,-0.0475020155985828,0.543623243027087
902,0.4,-0.0224128994557835,0.541561828200054
902,0.5,-0.0213206311027215,0.461387592779715
902,0.6,-0.0123832422934743,0.46123019497989
902,0.7,-0.0367430958463551,0.593449286107697
902,0.8,-0.029088736569645,0.458736500749565
902,0.9,-0.0278479012442413,0.435790961978106
902,1,-0.0289739954431215,0.47072916274916
902,1.1,-0.0639081704272845,0.434212742018906
902,1.2,-0.0154367550109377,0.357562944867598
902,1.3,-0.0176117735126771,0.421765254299845
902,1.4,-0.0326312035623386,0.366312651657792
902,1.5,-0.00626708606621522,0.398231346256463
902,1.6,-0.00425252699870411,0.347640883977725
902,1.7,-0.0232185522418732,0.325888925127382
902,1.8,-0.00636216267918493,0.374013214016718
902,1.9,-0.0431665950650247,0.390110373725719
902,2,-0.0511468360474655,0.356939026994857
903,0,-0.0352475941193883,0.602708588599198
903,0.1,-0.0280166735043421,0.55182432419312
903,0.2,-0.0352616816981957,0.556449969480017
903,0.3,-0.0253295941685982,0.546409140539578
903,0.4,-0.0211703685210073,0.518368283158118
903,0.5,-0.0238964140115804,0.477091292907931
903,0.6,-0.0424241331389758,0.519555704217522
903,0.7,-0.0484775987049746,0.492360750394388
903,0.8,-0.0583955207156732,0.39609397801646
903,0.9,-0.0394383341455572,0.472962247817405
903,1,-0.0402232953559763,0.405434537696771
903,1.1,0.0126657232445033,0.553038980972791
903,1.2,-0.0212936769888218,0.233927235021526
903,1.3,-0.00824202208355851,0.411447752423078
903,1.4,-0.0993760305466794,0.499935014513688
903,1.5,-0.031902645768639,0.507898724269349
903,1.6,-0.04201192020827,0.44278050188258
903,1.7,-0.030667938771224,0.355834403093216
903,1.8,-0.0337428640099119,0.427135438353532
903,1.9,-0.0444929078745575,0.388099406967666
903,2,0.00503649096025778,0.407677991545292
904,0,-0.0352475941193883,0.602708588599198
904,0.1,-0.0405697206683586,0.560249783984669
904,0.2,-0.0389834779584855,0.574030547304017
904,0.3,-0.0237329157345041,0.532514567067742
904,0.4,-0.0329240632932928,0.487287382597397
904,0.5,-0.0438174608281623,0.51488721687663
904,0.6,-0.0404238495526882,0.496812927538646
904,0.7,-0.0277935596281449,0.492842858742319
904,0.8,-0.0408989324733313,0.426234831541971
904,0.9,-0.00389722631919711,0.439956281161876
904,1,-0.0375235941909539,0.365453835635882
904,1.1,-0.030911172043169,0.481903507274635
904,1.2,-0.0208692579938472,0.310010442585704
904,1.3,-0.0310021128659785,0.390792727093915
904,1.4,-0.0685854442191596,0.428406644757343
904,1.5,-0.0310832890643955,0.308612613496538
904,1.6,-0.00657803125977496,0.452758331083621
904,1.7,-0.0670618927540179,0.423552927459592
904,1.8,-0.0236667794784931,0.397925240425236
904,1.9,-0.0555562668400271,0.350205714856107
904,2,-0.0521188070480414,0.361953587834736
905,0,-0.0352475941193883,0.602708588599198
905,0.1,-0.0375036958346501,0.596426271630402
905,0.2,-0.0305348181924632,0.553542493020685
905,0.3,-0.0271860214859998,0.480102666110043
905,0.4,-0.0290529697695045,0.537931100487533
905,0.5,-0.00906675830233684,0.506080248507853
905,0.6,-0.0287326416323772,0.465363805233308
905,0.7,-0.0185531719927994,0.542576751061863
905,0.8,-0.0204262446815199,0.428833819320081
905,0.9,-0.054507272047737,0.458327775005777
905,1,-0.0172826575649297,0.443824478252291
905,1.1,0.012874519132379,0.479546841138965
905,1.2,0.0124472626901405,0.410616308726484
905,1.3,-0.0223648297424196,0.305949296318946
905,1.4,-0.0120616940780874,0.336338727179824
905,1.5,-0.000830788578459591,0.402348241902768
905,1.6,-0.00185579535028952,0.314813165699507
905,1.7,-0.0430390408264784,0.383087945487856
905,1.8,-0.0195234761506548,0.34527791872044
905,1.9,-0.0857798150541983,0.421582649708127
905,2,-0.0350752879666608,0.390128518248164
906,0,-0.0352475941193883,0.602708588599198
906,0.1,-0.0444109853701012,0.572139994158981
906,0.2,-0.0380075846486932,0.569402376969743
906,0.3,-0.0297413365580222,0.465511080896797
906,0.4,-0.0344599609402566,0.549185689548966
906,0.5,-0.0254439601125242,0.532891694687075
906,0.6,-0.0334705089086427,0.49399023605083
906,0.7,-0.0247962913461532,0.448600152411606
906,0.8,-0.0395916959764757,0.515800877690535
906,0.9,-0.0390714509832462,0.421634006853005
906,1,-0.0374767958374929,0.507729954982058
906,1.1,-0.0234303396558216,0.425576877942964
906,1.2,-0.0267273765658351,0.3209396820228
906,1.3,-0.00640386852801184,0.391444641245281
906,1.4,-0.0237104972199661,0.451415686695349
906,1.5,-0.0088315564788267,0.309828522548217
906,1.6,-0.0152856470555418,0.399933418300931
906,1.7,-0.0283594446008213,0.454445161000561
906,1.8,-0.0187641427723208,0.373832027192547
906,1.9,-0.0178615575477995,0.386460943649771
906,2,-0.0187985084466394,0.377572754280182
907,0,-0.0352475941193883,0.602708588599198
907,0.1,-0.0355720252489254,0.604250759385755
907,0.2,-0.0251028142115347,0.53813543144132
907,0.3,-0.0280883767575638,0.529611151395238
907,0.4,-0.0370741655695415,0.521901175927136
907,0.5,-0.0311522363104039,0.44694647214925
907,0.6,-0.0168114390752759,0.463749852126676
907,0.7,-0.0404620897049617,0.505899705028908
907,0.8,-0.00512022904850589,0.480943723029991
907,0.9,-0.0515454394682771,0.416247249502467
907,1,-0.0360294303496125,0.419556596405417
907,1.1,-0.0365074783523395,0.427453703945741
907,1.2,-0.0435007292567203,0.404665067674477
907,1.3,0.00407175197735601,0.367356584772404
907,1.4,-0.0218979496866282,0.392361911762747
907,1.5,-0.0533253078603794,0.355119641898556
907,1.6,-0.02506507654166,0.481564697739094
907,1.7,-0.00124156464563036,0.421045694805006
907,1.8,-0.0242707581823322,0.278845570293744
907,1.9,-0.0140851586487431,0.295364366655035
907,2,-0.0211969595386156,0.375686161956622
908,0,-0.0352475941193883,0.602708588599198
908,0.1,-0.033504839349481,0.548416485590136
908,0.2,-0.0267607331329299,0.567647744623439
908,0.3,-0.0371666419406504,0.53568064626864
908,0.4,-0.00687871354663577,0.462030157324712
908,0.5,-0.0099352142432552,0.562478904475242
908,0.6,-0.0509703099352511,0.506771339227507
908,0.7,-0.00466900301603013,0.507049972307995
908,0.8,-0.0562716084641002,0.478508782330309
908,0.9,-0.0254903558144757,0.419049641918162
908,1,-0.0463928041835056,0.396086310225402
908,1.1,-0.0415184078427665,0.452306770106991
908,1.2,-0.0281920850971026,0.534364926001481
908,1.3,-0.020781049333587,0.400529620018781
908,1.4,-0.0108582166437116,0.374015191899351
908,1.5,-0.0576641236103617,0.36228687768885
908,1.6,0.00438875483853699,0.271396889939759
908,1.7,-0.0268099545259543,0.339184580300557
908,1.8,-0.0266883663189889,0.319847932189445
908,1.9,0.0153953154254743,0.376590008359881
908,2,-0.0237605363811707,0.404354401632206
909,0,-0.0352475941193883,0.602708588599198
909,0.1,-0.0390829233032955,0.580530443615767
909,0.2,-0.0390383326053336,0.560806551169725
909,0.3,-0.041767138791516,0.530021479231988
909,0.4,-0.0219712813310186,0.575209234855734
909,0.5,-0.0143819771873753,0.495251741165945
909,0.6,-0.0743157321169931,0.635075628874917
909,0.7,-0.0129303654466727,0.450265774732141
909,0.8,-0.0525297932168081,0.454505367033001
909,0.9,-0.0192594567162595,0.411767862189473
909,1,-0.0648905442010249,0.471635727293015
909,1.1,-0.0401774084810782,0.460792187145521
909,1.2,-0.0382479231770958,0.328440992661517
909,1.3,-0.043199331257289,0.505030964415556
909,1.4,0.0220369891464422,0.387991376396812
909,1.5,-0.0130332867214631,0.308679116216616
909,1.6,-0.00219650877409326,0.335386916380077
909,1.7,-0.0136693023412416,0.33936267266684
909,1.8,0.00213341736377994,0.341523540431068
909,1.9,-0.0371133725928531,0.343196915446196
909,2,-0.0362743402508585,0.243235713976624
910,0,-0.0352475941193883,0.602708588599198
910,0.1,-0.0474043960146123,0.557177466980121
910,0.2,-0.0260047007739128,0.583241820124644
910,0.3,-0.0234993341151502,0.479697459797045
910,0.4,-0.0401970039247074,0.498954349502739
910,0.5,-0.0388159659212371,0.529994305753766
910,0.6,-0.0322759070951771,0.484562273005989
910,0.7,-0.0367987871090957,0.527977671524663
910,0.8,-0.0221084153596204,0.424273109648429
910,0.9,-0.00491646043815264,0.406698792897062
910,1,-0.0384368987410526,0.394683505922057
910,1.1,-0.0237881399315844,0.479144212067196
910,1.2,-0.0218932281162226,0.469016656142479
910,1.3,0.00136377079561036,0.457748167096257
910,1.4,-0.0140729196663911,0.491109354737087
910,1.5,0.0186441768638487,0.495570471973783
910,1.6,-0.0357687275233769,0.470809714432959
910,1.7,-0.00960051341081007,0.395879707379144
910,1.8,-0.00557904814750865,0.385361583328675
910,1.9,-0.0184678211703993,0.273000275904134
910,2,-0.0337362092862135,0.348259457152921
911,0,-0.0352475941193883,0.602708588599198
911,0.1,-0.0338889590502685,0.582191129251297
911,0.2,-0.0329691049698136,0.569122117257082
911,0.3,-0.0226456730948037,0.56598547627781
911,0.4,-0.0272880377904852,0.605917615206647
911,0.5,-0.0361732832133763,0.460759465978492
911,0.6,-0.0221874288869966,0.540200098997335
911,0.7,-0.0390883614839344,0.443894081874849
911,0.8,-0.0418054732798206,0.451990303137914
911,0.9,-0.0442175316591278,0.449584930225274
911,1,-0.0172601583664682,0.372119914089568
911,1.1,-0.038868436871052,0.367871656409625
911,1.2,-0.0335575266206611,0.461654194765109
911,1.3,-0.0341638773229404,0.463030796467169
911,1.4,-0.0499987800443803,0.413532942314978
911,1.5,0.000972299652736282,0.312623119196049
911,1.6,-0.0214308188745322,0.381042848390765
911,1.7,-0.050584103037817,0.273557188525626
911,1.8,-0.046283099090112,0.293454981075391
911,1.9,-0.0147912698492659,0.335856587890885
911,2,0.00177151693951148,0.415107338255084
912,0,-0.0352475941193883,0.602708588599198
912,0.1,-0.0284593295799671,0.591779879008124
912,0.2,-0.0333234527338121,0.569331151357577
912,0.3,-0.0156052822119334,0.532742677450136
912,0.4,-0.0421695331800299,0.544302892686088
912,0.5,-0.0254157424147694,0.558811140118523
912,0.6,-0.0148605633052652,0.5472430454122
912,0.7,-0.0420330328271634,0.546063471368418
912,0.8,-0.0480184081226189,0.40086132758349
912,0.9,-0.00898989150486364,0.38979342061491
912,1,-0.0152556284996578,0.435928968856072
912,1.1,0.0017615892116983,0.494946516811213
912,1.2,-0.0146435450124972,0.417436001088998
912,1.3,-0.00567015444419282,0.32635506757073
912,1.4,-0.0252803187423634,0.336460837035953
912,1.5,-0.030629403858725,0.361091110923986
912,1.6,-0.0241641904189012,0.330339089704917
912,1.7,-0.0299847776966002,0.310764695268049
912,1.8,-0.0220450468358133,0.387069136333917
912,1.9,-0.000409211590320917,0.462016435470186
912,2,-0.0594832539588377,0.308915236849151
913,0,-0.0352475941193883,0.602708588599198
913,0.1,-0.0417344868885908,0.552675614757069
913,0.2,-0.0181126608234237,0.54412345129573
913,0.3,-0.0210022145714779,0.542627810731425
913,0.4,-0.046402809694685,0.601332661585167
913,0.5,-0.0247421501115685,0.449474715565824
913,0.6,-0.0313059977059157,0.47950639368051
913,0.7,-0.0287875266179832,0.475509141571396
913,0.8,-0.0496063713917376,0.447517432541214
913,0.9,-0.0466281045035786,0.532102051316581
913,1,-0.0253888588587204,0.459453060322975
913,1.1,-0.0155021163097551,0.4210916023657
913,1.2,-0.0282462637710069,0.503134595863
913,1.3,-0.042400546101296,0.469385137790269
913,1.4,0.00139571645996263,0.422342490874629
913,1.5,-0.00771588727056462,0.444161469271568
913,1.6,-0.0362644321834719,0.455854950055021
913,1.7,-0.0267973098796,0.328307131751389
913,1.8,-0.0570563097092363,0.403719206355543
913,1.9,-0.0444414167279218,0.368346701898365
913,2,-0.030350446827012,0.294774825298549
914,0,-0.0352475941193883,0.602708588599198
914,0.1,-0.0390920535352161,0.596251935940039
914,0.2,-0.0553802752878929,0.612224673249069
914,0.3,-0.0276044858739121,0.561001067524649
914,0.4,-0.0436069501666822,0.511320756405046
914,0.5,-0.0434305973671393,0.565584304671903
914,0.6,-0.0464375925845465,0.473748730260768
914,0.7,-0.0480971574701777,0.473384620824155
914,0.8,-0.00907437682154576,0.425681323402218
914,0.9,-0.0506863370674504,0.420905746555454
914,1,-0.0325022721216513,0.386465942622328
914,1.1,-0.0541547836161664,0.425471223023705
914,1.2,-0.051838600994539,0.419447869050788
914,1.3,-0.0447958889169888,0.433383935657833
914,1.4,-0.0189823460750443,0.335407470903147
914,1.5,-0.0240431819659451,0.388982178072389
914,1.6,0.00358481130794599,0.443436112328223
914,1.7,-0.00806186179466632,0.400265100659762
914,1.8,0.0127523140533778,0.377652446933918
914,1.9,-0.0619059219884724,0.469708408557002
914,2,-0.0463339760712531,0.40935853742351
915,0,-0.0352475941193883,0.602708588599198
915,0.1,-0.0261437929766842,0.561676820493267
915,0.2,-0.0379247799326466,0.628000587722045
915,0.3,-0.0241980674537694,0.58228298933924
915,0.4,-0.0200173333124454,0.527830653766385
915,0.5,-0.0195481247019691,0.479854722981541
915,0.6,-0.0345851733492422,0.599669300389074
915,0.7,-0.036545344188847,0.542467558709912
915,0.8,0.00806537190305149,0.439692522738941
915,0.9,-0.0573422042574076,0.461283521470823
915,1,-0.0634210774661771,0.512932926718166
915,1.1,-0.0260982382586137,0.416647872505369
915,1.2,-0.0119191315107275,0.378737253550087
915,1.3,-0.0214203324958222,0.498193551584234
915,1.4,-0.0414788180778901,0.460849810541894
915,1.5,-0.0254011773579874,0.455611138665394
915,1.6,-0.0176917195255033,0.316672735834563
915,1.7,-0.0488248890265725,0.380357956161544
915,1.8,-0.0354953420325693,0.41543816572668
915,1.9,-0.03173074359015,0.448622049062227
915,2,-0.0192410491529666,0.317053432977743
916,0,-0.0352475941193883,0.602708588599198
916,0.1,-0.0362393723058714,0.613650492599675
916,0.2,-0.0285371679100355,0.581263240500804
916,0.3,-0.0257956116683512,0.482814238776147
916,0.4,-0.0396376999125202,0.464744418245212
916,0.5,-0.0273074483385513,0.524717230015116
916,0.6,-0.0260349211710787,0.483040988695662
916,0.7,-0.0151716617893017,0.467057326882735
916,0.8,-0.067601519384493,0.462639216825899
916,0.9,-0.0257604592562704,0.48984658450556
916,1,-0.040903279433325,0.454768607144206
916,1.1,-0.0137891421119241,0.477985185193386
916,1.2,-0.0359922912252903,0.38616492055818
916,1.3,-0.0341757489917763,0.315932249433311
916,1.4,-0.0284581843028354,0.344400784613915
916,1.5,-0.0295869908086665,0.368455103013961
916,1.6,-0.0103578130299973,0.411191793498683
916,1.7,0.0124172388321559,0.458612430147443
916,1.8,-0.0228387211269077,0.449182417664745
916,1.9,-0.0115879367576406,0.359177586279773
916,2,-0.0659811717954306,0.38783658797166
917,0,-0.0352475941193883,0.602708588599198
917,0.1,-0.024197787946214,0.566388176074597
917,0.2,-0.0291940380989961,0.597353897810731
917,0.3,-0.0264705679995323,0.512930381564342
917,0.4,-0.0298733021529395,0.54284364902255
917,0.5,0.0117097753331016,0.490678391568935
917,0.6,-0.0285858446757942,0.442091026923507
917,0.7,-0.0378051130651546,0.438533482629146
917,0.8,-0.0333409304327107,0.489059553588221
917,0.9,-0.0187138209488354,0.505587133743379
917,1,-0.0279916796302393,0.44695681736997
917,1.1,-0.0216378552360837,0.423644097508631
917,1.2,-0.0297932555018206,0.42427791439268
917,1.3,-0.0279172247574304,0.495419772822833
917,1.4,-0.0578490574952909,0.418970218266426
917,1.5,-0.00712203694078565,0.331091440521471
917,1.6,0.00630539785365116,0.395479548767745
917,1.7,-0.00163265149233129,0.368348708424037
917,1.8,-0.00662649876459539,0.344670322290372
917,1.9,-0.0271767195046408,0.379108514318675
917,2,-0.00197702049135113,0.331556556455014
918,0,-0.0352475941193883,0.602708588599198
918,0.1,-0.0282169302613528,0.603630950594492
918,0.2,-0.0175844266572687,0.5180570240219
918,0.3,-0.0302254268727165,0.481799641167843
918,0.4,-0.0506472010958721,0.522312631265136
918,0.5,-0.0529781608138784,0.539874110980919
918,0.6,-0.0208024487020304,0.470506738730119
918,0.7,-0.0588428805049556,0.449318124001506
918,0.8,-0.0189205165498295,0.455133424330479
918,0.9,-0.0508334000775578,0.4669868476204
918,1,0.0218243239859997,0.474854209085552
918,1.1,-0.0175148118769274,0.460209192939808
918,1.2,-0.000597256382492161,0.387832726668204
918,1.3,-0.02622010599553,0.355196799939623
918,1.4,-0.0289630326458428,0.379314097882435
918,1.5,-0.0177541087912343,0.4774864599059
918,1.6,-0.0187945153712308,0.268694771209285
918,1.7,-0.00333262295070211,0.414896282074529
918,1.8,0.00986413599417024,0.372806946563402
918,1.9,0.0019102228975105,0.377058259935618
918,2,-0.0296684127732479,0.305029200431037
919,0,-0.0352475941193883,0.602708588599198
919,0.1,-0.0278768079335461,0.55398819943476
919,0.2,-0.0162190561453742,0.605629207932201
919,0.3,-0.0173616927297695,0.590836812234148
919,0.4,-0.017649626934413,0.519468719043782
919,0.5,-0.0221857567953172,0.515119802419101
919,0.6,-0.0369301399000424,0.506955882348997
919,0.7,-0.0475679607900181,0.551251825033265
919,0.8,-0.041966900783654,0.448042903198662
919,0.9,-0.0338765594736109,0.523909848415803
919,1,-0.0293216110329888,0.357082842815646
