SIM,N,SIGMA2,XDIST,METHOD,alpha_hat,beta_hat
173,300,1,chi-square,Naive,-0.144001357560958,0.474660081269596
173,300,1,chi-square,RC,-0.205097145803853,0.706738962047667
173,300,1,chi-square,True,-0.162061019124615,0.814060962244566
173,300,1,normal,CS,-0.189355853879083,0.706756483398087
173,300,1,normal,Naive,-0.166518812679391,0.355681274444419
173,300,1,normal,RC,-0.17501332110022,0.665653136697973
173,300,1,normal,True,-0.215375711003996,0.997287291163773
174,100,0.5,chi-square,CS,-0.25591350570436,1.01678881708996
174,100,0.5,chi-square,Naive,-0.273864037427463,0.528091729077028
174,100,0.5,chi-square,RC,-0.304313219559912,0.699593766099807
174,100,0.5,chi-square,True,-0.268266381394856,0.775672077484528
174,100,0.5,normal,CS,-0.167701362698039,0.816786615709491
174,100,0.5,normal,Naive,-0.112699826649904,0.486299370608399
174,100,0.5,normal,RC,-0.151077494597614,0.751623983660232
174,100,0.5,normal,True,-0.131614045324064,0.845757124739545
174,100,1,chi-square,CS,-0.123224483415304,0.320796144300555
174,100,1,chi-square,Naive,-0.0666257413777648,0.201616090159714
174,100,1,chi-square,RC,-0.123191232394748,0.30475105196994
174,100,1,chi-square,True,-0.10214896182351,0.464005863861396
174,100,1,normal,CS,-0.0977009228090376,0.584869337949545
174,100,1,normal,Naive,-0.087915055332819,0.318733370746361
174,100,1,normal,RC,-0.0903298735643603,0.555975642242331
174,100,1,normal,True,0.0195078507970408,1.0784926436642
174,300,0.5,chi-square,CS,0.00439203108582884,1.46936403346299
174,300,0.5,chi-square,Naive,-0.0509933915633869,0.800509161376567
174,300,0.5,chi-square,RC,-0.122105001812153,1.04754548798171
174,300,0.5,chi-square,True,0.0156819896564887,1.68136276508876
174,300,0.5,normal,CS,0.129393805055567,1.19784192613585
174,300,0.5,normal,Naive,0.10282664759528,0.732517367258589
174,300,0.5,normal,RC,0.126555908648007,1.13242223809911
174,300,0.5,normal,True,0.0357581304159237,1.08837785779145
174,300,1,chi-square,CS,-0.0564454016250384,1.02068881581526
174,300,1,chi-square,Naive,-0.00503847473800668,0.456261653574748
174,300,1,chi-square,RC,-0.0980586640948684,0.709459233727177
174,300,1,chi-square,True,-0.0393743582473307,1.09638481383635
174,300,1,normal,CS,-0.136995508603212,1.06462658480477
174,300,1,normal,Naive,-0.077741073429894,0.500851338335314
174,300,1,normal,RC,-0.116649847662137,0.905093336331982
174,300,1,normal,True,-0.1179488478776,1.20533616867201
175,100,0.5,chi-square,CS,0.528774825048556,1.5299395131041
175,100,0.5,chi-square,Naive,0.398170862145877,0.836503154073503
175,100,0.5,chi-square,RC,0.318386072914152,1.025155863882
175,100,0.5,chi-square,True,0.397597204058452,0.924497399031021
175,100,0.5,normal,CS,-0.385720656946132,1.21302904016682
175,100,0.5,normal,Naive,-0.357231635517473,0.660159029624734
175,100,0.5,normal,RC,-0.354649818390929,1.20071115126134
175,100,0.5,normal,True,-0.413185597879098,0.98338503868569
175,100,1,chi-square,CS,0.0566400055860552,0.473019546108043
175,100,1,chi-square,Naive,0.0965338310630703,0.25865823135339
175,100,1,chi-square,RC,0.0535793509971846,0.406508955456166
175,100,1,chi-square,True,-0.0421883287991583,0.968272202493349
175,100,1,normal,CS,0.0938065426727891,0.75252517938661
175,100,1,normal,Naive,0.0700035519382676,0.404233078824123
175,100,1,normal,RC,0.0892169679195373,0.696931596714116
175,100,1,normal,True,0.146153862355383,1.48072373872667
175,300,0.5,chi-square,CS,-0.179127988728174,0.704538083042564
175,300,0.5,chi-square,Naive,-0.136690151317576,0.472080948730839
175,300,0.5,chi-square,RC,-0.188117058516983,0.628272922396199
175,300,0.5,chi-square,True,-0.129384836767763,0.786005900462048
175,300,0.5,normal,CS,0.202504219990418,0.987197705912802
175,300,0.5,normal,Naive,0.236856851304791,0.65957806774251
175,300,0.5,normal,RC,0.191215600522424,0.95684140004916
175,300,0.5,normal,True,0.250615157428392,1.04158819291418
175,300,1,chi-square,CS,0.0837770495306467,1.7552928617483
175,300,1,chi-square,Naive,-0.01706906209893,0.544402753995043
175,300,1,chi-square,RC,-0.104327628393347,0.810903421298221
175,300,1,chi-square,True,-0.0254623296527836,1.01292596157397
175,300,1,normal,CS,-0.117357255125415,1.11092468079031
175,300,1,normal,Naive,-0.0945910610096086,0.535161505046633
175,300,1,normal,RC,-0.130792049230843,1.02099588972595
175,300,1,normal,True,-0.0756623638347515,1.07536444879042
176,100,0.5,chi-square,CS,-0.238080509075914,0.899774500620372
176,100,0.5,chi-square,Naive,-0.16925405132809,0.586519797111939
176,100,0.5,chi-square,RC,-0.248188560909125,0.76606922965635
176,100,0.5,chi-square,True,-0.094520913358252,0.867350354556351
176,100,0.5,normal,CS,0.03175701002658,1.08572502973026
176,100,0.5,normal,Naive,0.0240556181357678,0.712038280244475
176,100,0.5,normal,RC,0.00966896564539184,1.05010394451724
176,100,0.5,normal,True,-0.0966608454450908,1.48703214252504
176,100,1,chi-square,CS,-0.00255280445727633,0.896367659683404
176,100,1,chi-square,Naive,-0.079201608593871,0.404007710031253
176,100,1,chi-square,RC,-0.110051910746342,0.586345020973168
176,100,1,chi-square,True,-0.105026556838382,0.600589583266275
176,100,1,normal,CS,0.323584041721329,0.941171677036984
176,100,1,normal,Naive,0.389976831935917,0.374774802666687
176,100,1,normal,RC,0.337379257578582,0.933113069686639
176,100,1,normal,True,0.345129355365115,0.713777790274123
176,300,0.5,chi-square,CS,-0.224759791226647,1.14764664999899
176,300,0.5,chi-square,Naive,-0.235375883278882,0.685963577785036
176,300,0.5,chi-square,RC,-0.291986159531022,0.862109083604733
176,300,0.5,chi-square,True,-0.187340491080285,1.15895569539399
176,300,0.5,normal,CS,0.0273063404693775,0.960581163293041
176,300,0.5,normal,Naive,0.0458206447049614,0.586210644403606
176,300,0.5,normal,RC,0.0220302040451568,0.888267781989348
176,300,0.5,normal,True,0.0348839442841174,1.11470056880847
176,300,1,chi-square,CS,0.192168673831975,0.783081677041755
176,300,1,chi-square,Naive,0.207508263915594,0.358299375732566
176,300,1,chi-square,RC,0.146246993557573,0.601940581306399
176,300,1,chi-square,True,0.214575157253675,0.803932862753507
176,300,1,normal,CS,0.110994491432039,0.867650279571704
176,300,1,normal,Naive,0.0909481737842971,0.408847774870959
176,300,1,normal,RC,0.0946229325810657,0.840375726262841
176,300,1,normal,True,0.0910445714931525,0.85546458561536
177,100,0.5,chi-square,CS,-0.724767083529274,6.52660086321517
177,100,0.5,chi-square,Naive,-0.141748857456793,0.764229542925236
177,100,0.5,chi-square,RC,-0.204495586554837,0.922742546380753
177,100,0.5,chi-square,True,-0.120142553208709,1.02946184879456
177,100,0.5,normal,CS,-0.368772416872363,0.764992909747905
177,100,0.5,normal,Naive,-0.389470780331728,0.510459601693152
177,100,0.5,normal,RC,-0.366323032748583,0.747664335476645
177,100,0.5,normal,True,-0.388417338943087,0.864493988857787
177,100,1,chi-square,CS,-0.0258148121641232,0.664470330309745
177,100,1,chi-square,Naive,-0.063250128350606,0.322007586587582
177,100,1,chi-square,RC,-0.0823918640311917,0.491689256197531
177,100,1,chi-square,True,-0.206735151530814,0.836769607453722
177,100,1,normal,CS,-4.8247314453125,27.5857666015625
177,100,1,normal,Naive,-0.0866944378542166,0.687240695483329
177,100,1,normal,RC,-0.391861560470929,1.45467290101041
177,100,1,normal,True,0.0224835601100295,1.18094321607229
177,300,0.5,chi-square,CS,0.00196492449735487,1.09451505995322
177,300,0.5,chi-square,Naive,-0.0127980835685298,0.643024808714366
177,300,0.5,chi-square,RC,-0.0641015845853601,0.825780301219216
177,300,0.5,chi-square,True,-0.0323374371965795,1.00264717684727
177,300,0.5,normal,CS,0.0977332847382427,0.951998734041192
177,300,0.5,normal,Naive,0.0765119991884276,0.648608041778442
177,300,0.5,normal,RC,0.104663958602624,0.91701649450675
177,300,0.5,normal,True,0.053439311006685,1.00599978519902
177,300,1,chi-square,CS,-0.0264698323908532,1.08683919181148
177,300,1,chi-square,Naive,0.0283506324151137,0.4991893787745
177,300,1,chi-square,RC,-0.0476495250917412,0.675797063357034
177,300,1,chi-square,True,0.0730823023902109,1.02617320934813
177,300,1,normal,CS,-0.0465479626732243,0.761474170715701
177,300,1,normal,Naive,-0.0649525411653975,0.321838960861142
177,300,1,normal,RC,-0.0605549793038347,0.712872378867534
177,300,1,normal,True,-0.0286266604379948,0.849907796613588
178,100,0.5,chi-square,CS,-0.0571897462984883,0.805647902220607
178,100,0.5,chi-square,Naive,-0.0384611421172356,0.560700233488528
178,100,0.5,chi-square,RC,-0.090430495527174,0.65504547084657
178,100,0.5,chi-square,True,-0.0651831783739948,0.967999996687175
178,100,0.5,normal,CS,-0.1792674143306,0.800777288818656
178,100,0.5,normal,Naive,-0.174845509848672,0.512264447794995
178,100,0.5,normal,RC,-0.177582499579312,0.765837103546386
178,100,0.5,normal,True,-0.155463880766843,0.889184458997912
178,100,1,chi-square,CS,-0.240557883698287,0.574403658726788
178,100,1,chi-square,Naive,-0.297094839756151,0.218321511443915
178,100,1,chi-square,RC,-0.250006584862913,0.552458810634949
178,100,1,chi-square,True,-0.204544496934544,0.839650830977436
178,100,1,normal,CS,0.973388671874998,25.8662109375
178,100,1,normal,Naive,0.199707223852457,0.521211823645868
178,100,1,normal,RC,0.266961815257413,1.08258493349975
178,100,1,normal,True,0.21983107620818,1.21040353900351
178,300,0.5,chi-square,CS,0.171781119535253,1.38173460505058
178,300,0.5,chi-square,Naive,0.115632858477683,0.738540973750385
178,300,0.5,chi-square,RC,0.0567554237658816,0.924420332118458
178,300,0.5,chi-square,True,0.155230016524095,1.26806005797267
178,300,0.5,normal,CS,0.251933796540626,1.36298311444751
178,300,0.5,normal,Naive,0.248642313031214,0.830375599800275
178,300,0.5,normal,RC,0.247324951177145,1.19036311536316
178,300,0.5,normal,True,0.269579447915458,1.21351452637092
178,300,1,chi-square,CS,0.295845060018723,1.08836401597689
178,300,1,chi-square,Naive,0.265644677383448,0.487399269966978
178,300,1,chi-square,RC,0.183678471978736,0.696930050167109
178,300,1,chi-square,True,0.268053532444691,0.922425649618228
178,300,1,normal,CS,0.291151102306077,1.54604806584817
178,300,1,normal,Naive,0.300967432953128,0.562970565418396
178,300,1,normal,RC,0.277917369417341,1.51715421703917
178,300,1,normal,True,0.348979940034398,1.32459365981859
179,100,0.5,chi-square,CS,0.242355567341628,1.65659660772167
179,100,0.5,chi-square,Naive,0.0665883399237926,0.692162899460706
179,100,0.5,chi-square,RC,0.0236753909413331,0.795431288226714
179,100,0.5,chi-square,True,0.0586575187601199,0.892492527523445
179,100,0.5,normal,CS,-0.140614285861031,0.445445939490137
179,100,0.5,normal,Naive,-0.13347982208296,0.297744543251987
179,100,0.5,normal,RC,-0.137945488329608,0.436600589599191
179,100,0.5,normal,True,-0.164102845823453,0.63567709879143
179,100,1,chi-square,CS,0.368197738034898,0.795449450317899
179,100,1,chi-square,Naive,0.37344888449978,0.312978430674816
179,100,1,chi-square,RC,0.322285400791898,0.599553014701978
179,100,1,chi-square,True,0.421148399274769,0.659669007129668
179,100,1,normal,CS,0.0498476623033961,1.20877657883105
179,100,1,normal,Naive,0.0342573496505922,0.620348859819146
179,100,1,normal,RC,0.0670721765434289,1.20621314939342
179,100,1,normal,True,0.0492830248389576,1.17832691999013
179,300,0.5,chi-square,CS,0.0168584999247292,0.897027163460444
179,300,0.5,chi-square,Naive,-0.0148301475325074,0.549570190580543
179,300,0.5,chi-square,RC,-0.0409605982887117,0.631272104602476
179,300,0.5,chi-square,True,-0.0102726983768793,0.938174286179892
179,300,0.5,normal,CS,0.0619404454749711,0.897566492212324
179,300,0.5,normal,Naive,0.0256409981585217,0.587161542301074
179,300,0.5,normal,RC,0.0495508179762952,0.859049464165078
179,300,0.5,normal,True,0.0137130522860686,0.954849766771724
179,300,1,chi-square,CS,-4.0580078125,29.7744140625
179,300,1,chi-square,Naive,-0.106093185169,0.708647353230746
179,300,1,chi-square,RC,-0.209682323158812,1.10340266397128
179,300,1,chi-square,True,-0.0807450157358664,1.21810378585027
179,300,1,normal,CS,-0.138825362967783,0.741738838522741
179,300,1,normal,Naive,-0.0736320586149007,0.380624583974291
179,300,1,normal,RC,-0.138282260773201,0.710872571412931
179,300,1,normal,True,-0.0739053570783893,0.871898429647406
180,100,0.5,chi-square,CS,-0.19618276971498,1.10767933626896
180,100,0.5,chi-square,Naive,-0.215318348533684,0.629817417583534
180,100,0.5,chi-square,RC,-0.259060607489316,0.824497285738298
180,100,0.5,chi-square,True,-0.236162529530774,0.813894352882529
180,100,0.5,normal,CS,0.561585873385272,0.861398358284202
180,100,0.5,normal,Naive,0.502466596142628,0.601220944474676
180,100,0.5,normal,RC,0.539637683990823,0.850010759873323
180,100,0.5,normal,True,0.560590997469975,1.1368695343295
180,100,1,chi-square,CS,-0.419598003155404,3.6913294275416
180,100,1,chi-square,Naive,0.0176493748363524,0.518542726216664
180,100,1,chi-square,RC,-0.0849400187518753,0.868598495093147
180,100,1,chi-square,True,-0.0520895712634083,0.92227332159006
180,100,1,normal,CS,-0.145587106297563,0.856489452112851
180,100,1,normal,Naive,-0.135034220202617,0.426174971232483
180,100,1,normal,RC,-0.177597418035531,0.753442321900976
180,100,1,normal,True,-0.16067767277983,0.828307644038369
180,300,0.5,chi-square,CS,-3.13447265625,39.3270507812501
180,300,0.5,chi-square,Naive,-0.184542593948537,0.664255829615329
180,300,0.5,chi-square,RC,-0.237039421973107,0.816236431325303
180,300,0.5,chi-square,True,-0.208679942526841,1.09169284343374
180,300,0.5,normal,CS,0.1455108128716,1.12566865850179
180,300,0.5,normal,Naive,0.134858017931218,0.694062469064967
180,300,0.5,normal,RC,0.141976893838743,1.04566526363898
180,300,0.5,normal,True,0.0996890304009556,1.18946460510531
180,300,1,chi-square,CS,-0.117410181093484,0.754597040257074
180,300,1,chi-square,Naive,-0.0771051049075224,0.362177002482979
180,300,1,chi-square,RC,-0.139157965981289,0.625474409145745
180,300,1,chi-square,True,-0.0422266222015832,1.1210613683093
180,300,1,normal,CS,-0.109550552722993,1.21634226833462
180,300,1,normal,Naive,-0.002575876980153,0.524915492441406
180,300,1,normal,RC,-0.0733221016599182,1.01380040251586
180,300,1,normal,True,0.0460157989313494,0.962092969362999
181,100,0.5,chi-square,CS,-0.315696689673403,1.24798471254153
181,100,0.5,chi-square,Naive,-0.3320262775751,0.680959838552977
181,100,0.5,chi-square,RC,-0.373387538704099,0.812555509810929
181,100,0.5,chi-square,True,-0.276966632376691,1.16561064219275
181,100,0.5,normal,CS,-0.371524727558745,0.960708082924875
181,100,0.5,normal,Naive,-0.293091308421121,0.61322565492385
181,100,0.5,normal,RC,-0.346575447881842,0.89510731110055
181,100,0.5,normal,True,-0.254182389588058,1.1940890420958
181,100,1,chi-square,CS,-0.103553488134771,1.26588706458707
181,100,1,chi-square,Naive,-0.0884318386488837,0.418008613030476
181,100,1,chi-square,RC,-0.124781067198385,0.480550536383767
181,100,1,chi-square,True,-0.0673796857613971,0.823421789276123
181,100,1,normal,CS,0.442514124639352,1.09749213622858
181,100,1,normal,Naive,0.412463310375714,0.403527030430938
181,100,1,normal,RC,0.388972910926371,0.762071577397468
181,100,1,normal,True,0.522706670815364,1.29416363871253
181,300,0.5,chi-square,CS,-0.0190593265856,0.895090431989046
181,300,0.5,chi-square,Naive,-0.0121012119242426,0.518895287155303
181,300,0.5,chi-square,RC,-0.0581058076527572,0.636053506552139
181,300,0.5,chi-square,True,-0.0186058493682473,0.66779664735008
181,300,0.5,normal,CS,0.0546170683923089,1.11139958766861
181,300,0.5,normal,Naive,0.0682464573472633,0.667756630955871
181,300,0.5,normal,RC,0.0486977053077857,0.999196929435583
181,300,0.5,normal,True,0.0284180883105772,1.06340935677415
181,300,1,chi-square,CS,-3.9850341796875,21.5318115234375
181,300,1,chi-square,Naive,-0.0283739587775785,0.42630274696315
181,300,1,chi-square,RC,-0.111698544630052,0.655388043778456
181,300,1,chi-square,True,-0.0578374270941414,0.909454293851837
181,300,1,normal,CS,-0.159688827119499,1.46906809935515
181,300,1,normal,Naive,-0.152278239621695,0.499613651445092
181,300,1,normal,RC,-0.128864232126883,1.02494665360569
181,300,1,normal,True,-0.124325960848633,1.03950894357219
182,100,0.5,chi-square,CS,-0.429040154236295,0.434630726147974
182,100,0.5,chi-square,Naive,-0.393143770464164,0.332553138386223
182,100,0.5,chi-square,RC,-0.429278374285205,0.411425640948053
182,100,0.5,chi-square,True,-0.39066632201217,0.480454193588772
182,100,0.5,normal,CS,0.00126989398524673,1.02620728241682
182,100,0.5,normal,Naive,0.0257508733562705,0.606126487752216
182,100,0.5,normal,RC,0.0191754320005278,0.925303306600589
182,100,0.5,normal,True,0.0717195059551247,0.946319199538072
182,100,1,chi-square,CS,1.04684878472016,2.91043645009898
182,100,1,chi-square,Naive,0.159106302303398,0.605450764203322
182,100,1,chi-square,RC,0.11477403750188,0.902506074731393
182,100,1,chi-square,True,0.145180461042021,1.23559321762817
182,100,1,normal,CS,-0.0933507173909823,0.756985186684524
182,100,1,normal,Naive,-0.0938725547497147,0.339893452889707
182,100,1,normal,RC,-0.105528323461495,0.735135339022054
182,100,1,normal,True,-0.0570708170585137,1.23445296484966
182,300,0.5,chi-square,CS,0.634574793383812,3.08246885394915
182,300,0.5,chi-square,Naive,0.245667697985321,0.931376611153996
182,300,0.5,chi-square,RC,0.168902827086694,1.21344366296869
182,300,0.5,chi-square,True,0.295539208170624,1.61189936512772
182,300,0.5,normal,CS,-0.101898956515846,0.604401930669956
182,300,0.5,normal,Naive,-0.087120889737466,0.41107532401835
182,300,0.5,normal,RC,-0.10045258917788,0.588871782782139
182,300,0.5,normal,True,-0.112657251634014,0.705729872893462
182,300,1,chi-square,CS,0.108921080451648,1.08392972359972
182,300,1,chi-square,Naive,0.0323108566205568,0.41416622041114
182,300,1,chi-square,RC,-0.00393294950050875,0.651912673576267
182,300,1,chi-square,True,0.0361472064430023,0.876863473544342
